ubigeo,mujer,no_seguro_salud,discapacitados,lengua_originaria,sin_nivel_educ,primaria,secundaria,superior_nouniv_incom,superior_nouniv_com,superior_univ_incom,superior_univ_com,posgrado,relig_catolica,relig_ninguna,relig_cristiana,edad_0_17_porc,edad_18_35_porc,edad_36_60_porc,edad_60_mas_porc,viv_agua_porc,viv_elec_proc,viv_desag_proc,nombredd,nombrepv,nombredi,D_pobreza,D_pobrezaex,D_gini,D_pob_crim,paltitud1,paltitud2,paltitud3,paltitud4,paltitud5,paltitud6,paltitud7,paltitud8,paltitud9,altitud,dept,prov,dist
100323,51.60181,7.348927,14.33488,61.647465,16.056128,43.47448,27.754333,1.0834653,1.5879598,0.35925478,1.292128,0.044137988,54.462021,0.13191789,25.322258,0.3690795,0.14879359,0.2765862,0.1756032,45.357525,41.088581,14.087513,HUÁNUCO,DOS DE MAYO,YANAS,59.900002,24.299999,0.30000001,2,0,0,0,1,0,0,0,0,0,3801,HUANUCO,DOS DE MAYO,YANAS
100401,50.596241,8.5484467,5.5817752,68.43399,14.697618,38.898026,24.513655,2.4612083,4.3857627,0.6889627,3.5382633,0.60030258,58.371548,0.57371575,14.592667,0.41325831,0.1751875,0.25306749,0.1215065,55.218029,54.189121,34.884861,HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,73.199997,36.900002,0.30000001,14,0,0,0,1,0,0,0,0,0,4103,HUANUCO,HUACAYBAMBA,HUACAYBAMBA
100402,53.171242,3.7359841,11.7712,96.17128,21.720175,31.86776,28.807926,0.61932164,2.3832462,1.2861962,1.8120668,0.07304769,50.767162,0.1449727,20.703981,0.44738781,0.1655629,0.240986,0.1144224,49.223946,60.421291,19.179602,HUÁNUCO,HUACAYBAMBA,CANCHABAMBA,66.099998,27.799999,0.30000001,1,0,0,0,1,0,0,0,0,0,4255,HUANUCO,HUACAYBAMBA,CANCHABAMBA
100403,45.906639,11.45938,18.27504,66.832611,9.3417912,44.707115,29.633055,1.0559899,3.0045776,0.6204356,1.4451253,0.18740571,47.104771,2.721806,25.079414,0.3819797,0.18972079,0.27474621,0.1186548,33.333332,42.764858,9.5607233,HUÁNUCO,HUACAYBAMBA,COCHABAMBA,69.400002,34.5,0.30000001,2,0,0,0,1,0,0,0,0,0,3629,HUANUCO,HUACAYBAMBA,COCHABAMBA
100404,50.45557,8.3481369,4.5471201,94.797348,17.33297,35.557259,31.122908,0.75796658,1.5435356,0.60015422,2.4017639,0.2177455,59.942814,0.29505703,16.343958,0.3984974,0.2041008,0.2394741,0.1227109,55.160492,58.370369,20.740742,HUÁNUCO,HUACAYBAMBA,PINRA,67.599998,31.1,0.30000001,5,0,0,0,1,0,0,0,0,0,4294,HUANUCO,HUACAYBAMBA,PINRA
100501,51.85968,9.74473,9.561162,54.718193,9.3635359,37.954716,28.1541,2.9924242,4.7805963,1.180209,4.1332736,0.77840781,45.120758,1.4178548,29.861004,0.35894951,0.2042826,0.2420354,0.1600388,47.614609,43.365639,31.38278,HUÁNUCO,HUAMALÍES,LLATA,53.099998,18.799999,0.30000001,30,0,0,0,1,0,0,0,0,0,4573,HUANUCO,HUAMALIES,LLATA
100502,49.47068,5.5756559,19.04781,41.448414,11.532749,46.350548,26.516785,1.0179023,1.9869143,0.88856232,2.6390283,0.291605,39.280685,2.5874403,32.157635,0.38643071,0.1674041,0.2640118,0.1615044,55.877342,50.93697,22.998297,HUÁNUCO,HUAMALÍES,ARANCAY,59,22.200001,0.30000001,2,0,0,0,1,0,0,0,0,0,3672,HUANUCO,HUAMALIES,ARANCAY
100503,50.991211,7.2204032,11.79131,60.882557,13.278389,44.405609,25.906986,0.82189792,1.4019783,1.1501895,1.4761996,0.1064981,38.969292,1.2299587,32.762421,0.37490109,0.19615079,0.255207,0.14790399,52.581367,53.535351,22.222221,HUÁNUCO,HUAMALÍES,CHAVIN DE PARIARCA,53.700001,20.1,0.30000001,2,0,0,0,1,0,0,0,0,0,4133,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA
100504,51.37582,4.6384969,10.36271,77.749008,13.517465,42.435364,27.21176,1.1272893,1.3160498,1.3327572,1.8455875,0.12202672,42.563122,0.56477344,30.675537,0.40299839,0.1934678,0.2302338,0.132429,30.417007,29.31316,15.944399,HUÁNUCO,HUAMALÍES,JACAS GRANDE,67.199997,31.6,0.30000001,5,0,0,0,0,1,0,0,0,0,4426,HUANUCO,HUAMALIES,JACAS GRANDE
100505,48.684589,5.2717838,10.41224,64.862976,7.4962888,47.249519,26.34547,0.4916552,0.77301979,0.35464579,2.7514896,0.2803151,43.866863,2.7688522,22.338537,0.4390935,0.18201131,0.23796029,0.1147309,42.592594,40.895061,26.388889,HUÁNUCO,HUAMALÍES,JIRCAN,67.199997,35.900002,0.40000001,0,0,0,0,1,0,0,0,0,0,3942,HUANUCO,HUAMALIES,JIRCAN
100506,51.10585,6.7908211,5.5770822,83.963676,11.585906,40.279938,29.829535,1.8008507,1.846736,0.83107042,1.665136,0.19193619,46.247856,0.82743752,26.838547,0.41093701,0.20818681,0.23856729,0.1007355,57.752613,39.721249,24.12892,HUÁNUCO,HUAMALÍES,MIRAFLORES,75.300003,38.299999,0.30000001,4,0,0,0,0,1,0,0,0,0,4224,HUANUCO,HUAMALIES,MIRAFLORES
100507,47.999352,14.52023,15.31044,23.068319,9.0059481,40.633118,32.868084,1.0510269,1.8360614,1.2060475,3.0720909,0.22372375,41.717869,4.006217,29.614105,0.3669146,0.2279269,0.27563071,0.099126801,34.397106,41.010029,17.289028,HUÁNUCO,HUAMALÍES,MONZON,39.900002,8.6999998,0.30000001,68,0,0,0,0,0,0,0,1,0,3263,HUANUCO,HUAMALIES,MONZON
100508,50.09811,5.9443688,13.53467,86.664604,11.601857,40.820496,29.026892,1.3055505,2.5935917,0.45083821,2.254509,0.2012732,43.965935,0.35333559,30.811575,0.3733201,0.1956197,0.2603285,0.13738181,59.27771,48.318802,45.454544,HUÁNUCO,HUAMALÍES,PUNCHAO,58.200001,23.9,0.30000001,0,0,0,0,0,1,0,0,0,0,4334,HUANUCO,HUAMALIES,PUNCHAO
100509,52.704632,5.1012888,9.258913,91.194618,11.014678,46.341362,27.79134,1.1320136,0.91158831,0.51547557,1.3106369,0.1216673,50.379868,0.22102396,21.8992,0.4177745,0.1866076,0.2348597,0.12555391,44.15818,34.871181,13.840623,HUÁNUCO,HUAMALÍES,PUÑOS,54.799999,20.4,0.30000001,2,0,0,0,0,1,0,0,0,0,4481,HUANUCO,HUAMALIES,PUNOS
100510,51.009151,6.4386368,12.23923,80.948235,12.305412,41.449677,31.478443,0.99282938,1.2768097,0.96943587,1.5337743,0.22498339,53.140667,0.39047429,21.726564,0.36337489,0.19495051,0.24033239,0.1642697,60.782681,50.124901,20.233139,HUÁNUCO,HUAMALÍES,SINGA,63.599998,29.5,0.30000001,1,0,0,0,0,1,0,0,0,0,4242,HUANUCO,HUAMALIES,SINGA
100511,50.36549,5.1996322,10.07587,76.460785,11.184501,47.133659,25.711264,0.5581575,1.951125,0.28442171,1.5624316,0.2241805,55.577953,0.43732831,18.766483,0.40405181,0.14912771,0.2729319,0.1457513,35.015137,34.20787,20.383451,HUÁNUCO,HUAMALÍES,TANTAMAYO,61.900002,29.799999,0.40000001,2,0,0,0,0,1,0,0,0,0,4168,HUANUCO,HUAMALIES,TANTAMAYO
100601,50.622971,29.17618,11.02805,11.375656,5.8257995,23.745892,34.42804,2.2220342,4.6722851,6.2841144,12.08683,1.1521608,47.826954,5.2708302,25.436893,0.32467121,0.27902991,0.27007881,0.087702103,62.612366,74.748024,51.702534,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,24,5.3000002,0.30000001,499,0,0,0,0,0,0,0,1,0,1593,HUANUCO,LEONCIO PRADO,RUPA-RUPA
100602,47.82774,11.92582,8.2822237,21.316465,13.632969,41.940872,28.254925,0.96043342,0.82212204,1.1156865,0.72776395,0.069269359,40.39537,6.3767385,26.821318,0.38896129,0.2421035,0.2455226,0.088733301,2.790504,36.901291,1.6243232,HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,45.700001,15.6,0.40000001,36,0,0,0,0,0,0,0,1,0,1612,HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES
100603,47.796001,11.63983,9.0412216,22.38431,12.656558,41.591824,28.978752,0.97786844,0.91717374,1.1992364,1.250065,0.058050372,36.290039,4.9807649,32.300129,0.39424461,0.2282014,0.25294971,0.093525201,32.924187,47.725632,11.985559,HUÁNUCO,LEONCIO PRADO,HERMILIO VALDIZAN,56.5,31.9,0.5,14,0,0,1,0,0,0,0,0,0,1678,HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN
100604,48.72863,21.83041,7.718617,15.902943,8.1005344,35.42762,34.373955,2.0078149,3.5896463,1.4525015,3.6478696,0.2672475,44.374363,7.7310009,23.052109,0.35694611,0.25468421,0.27007991,0.082035303,44.489101,52.795029,38.850323,HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,41.599998,15.5,0.40000001,182,0,0,0,0,0,0,0,1,0,1704,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO
100605,50.288818,19.56003,9.7839994,15.550121,11.822175,34.383171,31.889017,2.2151885,2.4272637,2.4298394,4.1995115,0.24577428,44.874466,4.8051214,24.650879,0.3830857,0.2467881,0.2473467,0.091498204,31.7791,50.42989,14.021164,HUÁNUCO,LEONCIO PRADO,LUYANDO,18.200001,2.7,0.30000001,15,0,0,0,0,0,0,0,1,0,1043,HUANUCO,LEONCIO PRADO,LUYANDO
100606,50.53754,16.44961,12.69736,18.33205,14.207203,39.24065,28.698824,1.2902323,1.0618334,1.7672205,2.2539561,0.16435695,41.524879,3.8508012,28.914583,0.3866441,0.23686311,0.25408041,0.091560498,29.976336,48.251381,5.3378911,HUÁNUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,41,11.7,0.30000001,24,0,0,0,0,0,0,0,1,0,1756,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN
100607,46.4515,15.92375,5.2294002,18.736118,11.552768,45.356018,27.793974,0.67529362,1.3000135,0.5608471,1.0907433,0.078378402,39.072922,7.3672242,25.453045,0.40735769,0.23523089,0.25644469,0.074382402,16.634554,45.79319,0.064226083,HUÁNUCO,LEONCIO PRADO,PUCAYACU,41.599998,15.5,0.30000001,0,,,,,,,,,,,HUANUCO,LEONCIO PRADO,PUCAYACU
100608,48.389721,19.826191,10.65687,13.235938,6.4678841,25.57489,34.402241,2.5796194,4.3794088,5.3784986,9.1346254,1.2270385,45.320923,4.6787276,27.39588,0.32959911,0.27240571,0.27041569,0.089254104,56.005058,74.563843,13.375474,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE,24,5.3000002,0.30000001,0,,,,,,,,,,,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE
100609,47.340061,22.39006,9.9890041,20.541683,9.7149401,40.500416,31.007586,1.2325201,2.5371161,1.0922539,1.7193328,0.11767072,45.625423,5.5403061,23.753536,0.37122861,0.230992,0.2635771,0.102824,32.460732,46.596859,0.23269343,HUÁNUCO,LEONCIO PRADO,PUEBLO NUEVO,41.599998,15.5,0.30000001,0,,,,,,,,,,,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO
100610,46.434052,22.15724,11.1724,23.748589,12.36948,44.12236,27.573706,1.3777145,0.98210686,0.80582702,1.002313,0.079139858,41.351151,9.5137119,22.730028,0.3755441,0.2263554,0.26830229,0.093787096,15.657439,42.387539,0.25951558,HUÁNUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,41.599998,15.5,0.30000001,0,,,,,,,,,,,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA
100701,51.28484,7.6264,11.43854,31.624397,13.704731,41.2052,22.764677,0.95471048,1.2880981,2.1481004,4.2209802,0.5751574,32.707565,2.7632499,36.323425,0.4342756,0.1960424,0.2262897,0.1087632,45.644173,42.14724,21.451942,HUÁNUCO,MARAÑÓN,HUACRACHUCO,63.799999,27.6,0.30000001,18,0,0,0,1,0,0,0,0,0,4251,HUANUCO,MARAÃ‘ON,HUACRACHUCO
100702,46.442261,9.7441645,9.6836939,11.172214,8.2254238,43.936745,27.894854,1.3347667,2.2590024,0.53289986,2.1303351,0.091771498,27.118389,5.8256931,39.564213,0.40208489,0.2498139,0.2418094,0.073343299,16.189112,45.367722,5.9694366,HUÁNUCO,MARAÑÓN,CHOLON,60.700001,28.799999,0.40000001,13,0,0,0,0,0,0,0,1,0,3619,HUANUCO,MARAÃ‘ON,CHOLON
100703,51.422359,2.1833539,4.7654099,93.146935,16.752817,41.872944,23.296213,0.61988896,1.2787608,0.28374892,1.0010413,0.048872519,49.693333,0.048699681,19.067095,0.45428711,0.19564191,0.2297489,0.091899604,48.372616,19.191919,11.223345,HUÁNUCO,MARAÑÓN,SAN BUENAVENTURA,72.300003,30.4,0.30000001,2,0,0,0,1,0,0,0,0,0,4289,HUANUCO,MARAÃ‘ON,SAN BUENAVENTURA
