,id_hdv,posi_rec,prev_pos_pres,prev_pos_vice1,prev_pos_vice2,prev_pos_co,prev_pos_par_an,prev_pos_gob,prev_pos_gob_vice,prev_pos_alc_prov,prev_pos_reg_prov,prev_pos_alc_dist,prev_pos_reg_dist,prev_pos_con_reg,prev_pos_acc,prev_pos_reg_cp,prev_pos_dip,prev_pos_sen,prev_pos_alc_cp,prev_org_pol,prev_start,prev_end
1993,3-133-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1994,3-133-2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO ACCION POPULAR ,2011 ,2014 
1995,3-133-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1996,3-133-4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2007 ,2010 
1997,3-133-4,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL UNIDAD POPULAR REGIONAL PIURA ,2011 ,2014 
1998,3-133-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1999,3-133-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2000,3-133-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2001,3-134-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2002,3-134-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2003,3-134-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2004,3-135-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2005,3-135-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2006,3-135-3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO FUERZA POPULAR ,2019 ,HASTA LA ACTUALIDAD
2007,3-135-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2008,3-135-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2009,3-135-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2010,3-135-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2011,3-136-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2012,3-136-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2013,3-136-3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2015 ,2018 
2014,3-137-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2015,3-137-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2016,3-137-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2017,3-138-1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO PERU POSIBLE ,2003 ,2010 
2018,3-138-1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PERU POSIBLE ,2011 ,2016 
2019,3-138-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2020,3-138-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2021,3-138-5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ALIANZA ELECTORAL ALIANZA ELECTORAL UNIDAD NACIONAL ,2007 ,2010 
2022,3-138-5,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2003 ,2006 
2023,3-138-6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,2015 ,2019 
2024,3-138-6,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2011 ,2014 
2025,3-138-7,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,ALIANZA ELECTORAL UNIDAD NACIONAL ,2007 ,2010 
2026,3-138-7,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2000 ,2001 
2027,3-138-8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL ORGANIZACION POLITICA LOCAL DISTRITAL SANTA ROSA UNIDA ,2006 ,2010 
2028,3-138-9,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2007 ,2010 
2029,3-138-9,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2011 ,2013 
2030,3-138-10,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2011 ,2014 
2031,3-138-11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2032,3-138-12,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,2015 ,2018 
2033,3-138-12,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2007 ,2010 
2034,3-138-13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2035,3-138-14,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO UNION POR EL PERU ,2019 ,HASTA LA ACTUALIDAD
2036,3-138-14,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PERU POSIBLE ,2007 ,2010 
2037,3-138-15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2038,3-138-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2039,3-138-18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2040,3-138-19,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,2015 ,2018 
2041,3-138-20,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2011 ,2014 
2042,3-138-22,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2015 ,2018 
2043,3-138-23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2044,3-138-24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2045,3-138-26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2046,3-138-27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2047,3-138-28,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2048,3-138-29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2049,3-138-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2050,3-138-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2051,3-138-32,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2052,3-138-34,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2019 ,HASTA LA ACTUALIDAD
2053,3-138-35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2054,3-138-36,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2055,3-139-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2056,3-139-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2057,3-139-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2058,3-139-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2059,3-140-1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,ALIANZA ELECTORAL IZQUIERDA UNIDA ,1985 ,1988 
2060,3-140-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2061,3-140-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2062,3-141-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2063,3-141-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2064,3-141-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2065,3-141-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2066,3-142-1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2015 ,2018 
2067,3-142-2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO RECONSTRUCCION DEMOCRATICA ,2003 ,2006 
2068,3-142-2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE TODOS POR LAMBAYEQUE ,2011 ,2014 
2069,3-142-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2070,3-142-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2071,3-142-5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL SIEMPRE ADELANTE ,2007 ,2010 
2072,3-142-5,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL DE LAS MANOS LIMPIAS ,2011 ,2014 
2073,3-145-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2074,3-145-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2075,3-145-3,1,,,,,,,,,,,,,,,,False,, , , 
2076,3-145-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2077,3-146-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2078,3-146-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2079,3-146-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2080,3-147-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2081,3-147-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2082,3-147-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2083,3-148-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2084,3-149-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2085,3-149-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2086,3-149-3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL ACUERDO POPULAR UNIFICADO ,2015 ,2018 
2087,3-149-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2088,3-149-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2089,3-150-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2090,3-150-3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2015 ,2018 
2091,3-150-3,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,2007 ,2010 
2092,4-1-1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO UNION POR EL PERU ,2003 ,2004 
2093,4-1-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2094,4-2-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2095,4-2-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2096,4-3-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2097,4-3-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2098,4-3-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2099,4-4-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2100,4-4-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2101,4-5-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2102,4-5-2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO VAMOS PERU ,2015 ,2018 
2103,4-5-2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,ORGANIZACIÓN POLÍTICA LOCAL PROVINCIAL POR EL PROGRESO DE JORGE BASADRE ,2011 ,2014 
2104,4-5-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2105,4-6-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2106,4-6-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2107,4-6-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2108,4-7-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2109,4-7-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2110,4-7-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2111,4-7-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2112,4-8-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2113,4-8-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2114,4-9-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2115,4-9-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2116,4-9-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2117,4-9-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2118,4-10-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2119,4-10-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2120,4-10-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2121,4-11-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2122,4-11-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2123,4-11-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2124,4-11-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2125,4-12-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2126,4-12-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2127,4-12-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2128,4-12-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2129,4-13-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2130,4-13-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2131,4-13-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2132,4-13-4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO JUNTOS POR EL PERU ,2011 ,2014 
2133,4-13-5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ACCION POPULAR ,2003 ,2006 
2134,4-13-5,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ACCION POPULAR ,2007 ,2010 
2135,4-14-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2136,4-14-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2137,4-14-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2138,4-15-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2139,4-15-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2140,4-15-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2141,4-15-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2142,4-15-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2143,4-16-1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL PARTIDO REGIONAL DE INTEGRACION ,2007 ,2010 
2144,4-16-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2145,4-16-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2146,4-16-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2147,4-17-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2148,4-17-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2149,4-17-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2150,4-17-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2151,4-17-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2152,4-17-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2153,4-17-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2154,4-18-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2155,4-18-2,1,,,,,,,,,,,False,False,False,False,False,False,, , , 
2156,4-18-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2157,4-18-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2158,4-18-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2159,4-19-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2160,4-20-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2161,4-20-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2162,4-21-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2163,4-21-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2164,4-22-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2165,4-22-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2166,4-22-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2167,4-22-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2168,4-23-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2169,4-23-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2170,4-24-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2171,4-24-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2172,4-25-1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL AVANZADA REGIONAL INDEPENDIENTE UNIDOS POR HUANUCO ,2015 ,2018 
2173,4-25-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2174,4-25-3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INTEGRACION DESCENTRALISTA ,2010 ,2013 
2175,4-26-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2176,4-26-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2177,4-26-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2178,4-27-3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO UNION POR EL PERU ,2015 ,2018 
2179,4-28-1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO FUERZA POPULAR ,2016 ,2019 
2180,4-28-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2181,4-30-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2182,4-30-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2183,4-30-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2184,4-31-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2185,4-31-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2186,4-31-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2187,4-31-4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PODEMOS POR EL PROGRESO DEL PERU ,2018 ,HASTA LA ACTUALIDAD
2188,4-31-5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO RENACIMIENTO UNIDO NACIONAL ,2011 ,2014 
2189,4-31-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2190,4-31-7,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PODEMOS POR EL PROGRESO DEL PERU ,2019 ,HASTA LA ACTUALIDAD
2191,4-31-8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2011 ,2014 
2192,4-31-9,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO RESTAURACION NACIONAL ,2011 ,2014 
2193,4-31-9,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,2015 ,2018 
2194,4-31-10,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO RENACIMIENTO UNIDO NACIONAL ,2014 ,2014 
2195,4-31-11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2196,4-31-13,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PODEMOS POR EL PROGRESO DEL PERU ,2019 ,HASTA LA ACTUALIDAD
2197,4-31-14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2198,4-31-15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2199,4-31-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2200,4-31-18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2201,4-31-19,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2202,4-31-20,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2203,4-31-21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2204,4-31-22,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,1999 ,2002 
2205,4-31-22,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PODEMOS POR EL PROGRESO DEL PERU ,2019 ,HASTA LA ACTUALIDAD
2206,4-31-23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2207,4-31-24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2208,4-31-25,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,2015 ,2018 
2209,4-31-26,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ALIANZA ELECTORAL UNIDAD NACIONAL ,2003 ,2006 
2210,4-31-27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2211,4-31-28,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2212,4-31-29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2213,4-31-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2214,4-31-32,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2215,4-31-33,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2216,4-31-34,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,2015 ,2018 
2217,4-31-35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2218,4-31-36,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO FRENTE INDEPENDIENTE MORALIZADOR ,2001 ,2006 
2219,4-31-36,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,ALIANZA ELECTORAL ALIANZA ELECTORAL SOLIDARIDAD NACIONAL - UPP ,2011 ,2016 
2220,4-32-3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL PASCO VERDE ,2015 ,2018 
2221,4-33-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2222,4-33-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2223,4-33-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
2224,4-33-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
