,id_hdv,vehi_rec,veh_type,veh_brand,veh_model,veh_year,veh_reg,veh_char,veh_val
1923,3-31-2,3,VEHICULO ,LIFAN ,URBANA ,2015 ,U34539 ,AZUL ,3000.00 
1924,3-31-3,1, , , , , , , 
1925,3-32-1,1,MOTO ,BAJAT ,XCD-25 ,2009 ,A1-4382 ,COLOR AZUL ,5000.00 
1926,3-32-1,2,CAMIONETA ,TOYOTA ,HILUX 4X2 C/D DIE ,2002 ,P2-D761 ,COLOR PLATA METALICO ,25000.00 
1927,3-32-2,1, , , , , , , 
1928,3-32-3,1, , , , , , , 
1929,3-32-4,1, , , , , , , 
1930,3-33-3,1, , , , , , , 
1931,3-34-1,1, , , , , , , 
1932,3-34-2,1, , , , , , , 
1933,3-34-3,1, , , , , , , 
1934,3-35-1,1, , , , , , , 
1935,3-35-2,1,CAMIONETA ,KIA ,SORENTO ,2005 ,AEX-074 ,COLOR AZUL ,30000.00 
1936,3-35-3,1, , , , , , , 
1937,3-36-1,1,AUTOMOVIL ,SUZUKI ,BALENO ,2018 ,BHL 458 ,COLOR AZUL ,59400.00 
1938,3-37-1,1, , , , , , , 
1939,3-37-2,1,CAMIONETA ,MAZDA ,L 50 ,2011 ,4DP-941 ,DOBLE CABINA ,28000.00 
1940,3-37-3,1, , , , , , , 
1941,3-37-5,1,AUTOMOVIL ,DAEWOO ,LEMANS ,1993 ,BZ-2791 ,MOTOR G15MF214211 ,7000.00 
1942,3-38-1,1,CAMIONETA ,BMW ,X6 ,2009 ,AGK297 ,NEGRO ZAFIRO METAL ,30000.00 
1943,3-38-1,2,AUTO ,TOYOTA ,YARIS ,2008 ,AGX940 ,PLOMO PLATA ,12000.00 
1944,3-38-2,1,CAMIONETA ,TOYOTA ,FJ40LV ,1968 ,S1E572 ,ORO VIEJO POLICROMADO ,9000.00 
1945,3-38-3,1, , , , , , , 
1946,3-38-4,1, , , , , , , 
1947,3-38-5,1,AUTO ,CHEVROLET ,SPARK ,2011 ,M1U138 ,AZUL ,12000.00 
1948,3-39-1,1,CAMIONETA ,TOYOTA ,HAYLUX ,2013 ,T6V 934 ,"MOTOR 3500, COLOR PLOMO ",75000.00 
1949,3-39-2,1,AUTO ,MAZADA ,MAZADA 3 ,2007 ,T1G 591 ,COLOR ROJO ,3500.00 
1950,3-39-3,1, , , , , , , 
1951,3-39-4,1,CAMIONETA ,FORD ,ECOSPORT ,2014 ,F8G593 ,COLOR BLANCO ,40000.00 
1952,3-39-5,1,CAMIONETA ,TOYOTA HILUX ,PICK UP ,2016 ,T8F 879 ,COLOR PLATA METALICO ,140000.00 
1953,3-39-5,2,CAMIONETA ,TOYOTA HILUX ,PICK UP ,2018 ,T9O 917 ,COLOR GRIS OSCURO METALICO ,145000.00 
1954,3-39-6,1,CAMIONETA SUV ,MG ,GS ,2017 ,BAO 628 ,COLOR NEGRO ,45505.38 
1955,3-39-7,1,MOTOCICLETA ,RTM ,RTM 150T ,2009 ,T14955 ,COLOR ROJO ,1300.00 
1956,3-40-1,1,CARRO ,SUZUKI ,CELERID ,2016 ,Y1Y-341 ,GRIZ ,33363.00 
1957,3-40-2,1, , , , , , , 
1958,3-40-3,1, , , , , , , 
1959,3-41-1,1,CAMIONETA ,TOYOTA ,STOUT ,1983 ,W4Z-883 ,"COLOR BLANCO, AZUL CIELO ",15000.00 
1960,3-41-1,2,MOTOCAR ,ALIMOTOR ,ACP ,2009 ,NP-15901 ,COLOR AZUL ,3000.00 
1961,3-41-2,1, , , , , , , 
1962,3-41-3,1, , , , , , , 
1963,3-41-5,1,CAMIONETA ,DODGE ,D-100 ,1973 ,W30237 ,CABINA SIMPLE ,0.00 
1964,3-41-5,2,TRIMOTO ,ATC MOTORS ,ATC250 ,2010 ,M50183 ,DE TRES LLANTAS ,0.00 
1965,3-41-5,3,MOTOCARGA ,MOTOKAR ,V3LCL1 ,1989 ,NG7973 ,. ,0.00 
1966,3-41-5,4,MOTOCICLETA ,HONDA ,CB125 ,1985 ,MP3309 ,. ,0.00 
1967,3-42-1,1,CAMIONETA ,TOYOTA ,PRADO ,2006 ,ADS-015 ,4X4 ,40000.00 
1968,3-42-2,1,AUTOMOVIL ,BMW ,520I ,2015 ,AHH-423 ,AUTOMOVIL ,86840.00 
1969,3-42-2,2,AUTOMOVIL ,TOYOTA ,YARIS ,2017 ,BFE-105 ,BLANCO ,46760.00 
1970,3-42-3,1,CAMIONETA ,JEEP ,GRAND CHEROKE ,2013 ,F3P-217 ,4X4 ,67000.00 
1971,3-42-4,1,AUTO ,BMW ,1120 ,2017 ,BBD-307 ,NEGRO ,84100.00 
1972,3-42-4,2,CAMIONETA ,BMW ,X5 ,2015 ,ANA-688 ,BLANCA ,117740.00 
1973,3-42-4,3,CAMIONETA ,MB ,GLS 400 4MATIC ,2018 ,BJL-455 ,AZUL METALICO ,201840.00 
1974,3-42-4,4,CAMIONETA ,KIA ,SPORTAGE ,2012 ,C4Q-326 ,PLATA ,40368.00 
1975,3-42-5,1,HYUNDAI ,TUCSON 12.0 CROI ,VGT COM FULL. 4WD ,2008 ,6138-GKC ,TODO TERRENO ,20400.00 
1976,3-42-6,1,CAMIONETA ,MERCEDES BENZ ,GLC250 ,2017 ,AYF-669 ,CAMIONETA ,217750.00 
1977,3-42-8,1,VAN ,JAC ,REFINE ,2013 ,M2Z-301 ,12 PASAJEROS ,44000.00 
1978,3-42-9,1,AUTO ,PEUGEOT ,COMPAC ,2011 ,B9D-069 ,NEGRO ,46200.00 
1979,3-42-9,2,CAMIONETA ,JEEP ,CHEROKE ,2004 ,B6I-375 ,NEGRO ,39600.00 
1980,3-42-10,1, , , , , , , 
1981,3-42-11,1, , , , , , , 
1982,3-42-12,1, , , , , , , 
1983,3-42-13,1, , , , , , , 
1984,3-42-14,1,CAMIONETA ,HYUNDAI ,SANTA FE ,2013 ,D7Y-475 ,CAMIONETA ,30000.00 
1985,3-42-15,1, , , , , , , 
1986,3-42-16,1, , , , , , , 
1987,3-42-17,1, , , , , , , 
1988,3-42-18,1, , , , , , , 
1989,3-42-19,1,AUTO ,NISSAN ,VERSA ,2019 ,BMJ-320 ,GRIS ,42906.15 
1990,3-42-19,2,AUTO ,TOYOTA ,CORSA ,1995 ,BIE-378 ,AZUL ,10017.00 
1991,3-42-19,3,MOTO ,KAWASAKI ,NINJA ,2014 ,3007-2B ,VERDE ,13356.00 
1992,3-42-20,1,CAMIONETA ,LAND ROVER ,DISCOVERY ,1998 ,F9I-637 ,COLOR MARRÓN 4X4 ,25000.00 
1993,3-42-21,1,AUTO ,TOYOTA ,ETIOS ,2018 ,BCW638 ,NEGRO MICA ,46340.00 
1994,3-42-22,1, , , , , , , 
1995,3-42-23,1,AUTO ,KIA ,PICANTO ,2016 ,ALW663 ,PLATA ,25232.00 
1996,3-42-24,1, , , , , , , 
1997,3-42-25,1, , , , , , , 
1998,3-42-27,1, , , , , , , 
1999,3-42-28,1, , , , , , , 
2000,3-42-29,1,CAMIONETA ,CHEVROLET ,VIVANT ,2011 ,BOD-127 ,RURAL GRIS ,19920.00 
2001,3-42-31,1, , , , , , , 
2002,3-42-32,1,AUTO ,MAZDA ,3 ,2014 ,F6U-032 ,BLANCO ,30000.00 
2003,3-42-34,1, , , , , , , 
2004,3-42-35,1, , , , , , , 
2005,3-42-36,1, , , , , , , 
2006,3-43-1,1, , , , , , , 
2007,3-43-2,1, , , , , , , 
2008,3-43-3,1, , , , , , , 
2009,3-43-5,1,CAMIONETA ,TOYOTA ,4 X 4 ,2013 ,W4N - 934 ,0 ,50000.00 
2010,3-43-5,2,CAMIONETA ,FORD ,0 ,2018 ,W4F - 533 ,0 ,60000.00 
2011,3-44-1,1, , , , , , , 
2012,3-44-2,1,CAMIONETA ,GREAT WALL ,HAVAL 3 ,2013 ,Z3F-257 ,COLOR PLATA ,30000.00 
2013,3-44-2,2,CAMIONETA ZUK ,MAZDA ,CX3 ,2018 ,BDT242 ,GRIS TITANIUN ,60000.00 
2014,3-44-3,1, , , , , , , 
2015,3-45-1,1, , , , , , , 
2016,3-45-2,1,CAMIONETA ,VOLSWAGEN ,1500 ,1967 ,RG8526 ,PIKUP ,3000.00 
2017,3-45-3,1,AUTOMOVIL ,HONDA ,COUPE ,1988 ,APN-342 ,0 ,9000.00 
2018,3-45-4,1, , , , , , , 
2019,3-46-1,1, , , , , , , 
2020,3-46-2,1,CAMIONETA ,BRILLIANCE ,B3 ,2018 ,BAU231 ,COLOR NEGRO ,45000.00 
2021,3-46-2,2,BUSS ,VOLKSWAGEN ,9150 OD ,2007 ,COA721 ,"COLOR MARON, CELESTE Y CREMA ",80000.00 
2022,3-46-3,1, , , , , , , 
2023,3-47-1,1, , , , , , , 
2024,3-47-2,1, , , , , , , 
2025,3-47-3,1, , , , , , , 
2026,3-47-4,1, , , , , , , 
2027,3-47-11,1, , , , , , , 
2028,3-47-12,1, , , , , , , 
2029,3-47-15,1, , , , , , , 
2030,3-47-16,1,AUTO ,TOYOTA ,YARIS ,2006 ,B4G 054 ,COLOR NEGRO ,20000.00 
2031,3-47-17,1, , , , , , , 
2032,3-47-18,1, , , , , , , 
2033,3-47-20,1,AUTO ,AUDI ,SEDAN ,2005 ,DOK 600 ,AZUL ,35000.00 
2034,3-47-21,1,AUTO ,DAEWOO ,RACER ,1997 ,BOQ000 ,COLOR VERDE ,9000.00 
2035,3-47-23,1,AUTO ,MAZDA ,DEMIO ,1998 ,SOS960 ,COLOR CHAMPAGNE ,7000.00 
2036,3-47-24,1, , , , , , , 
2037,3-47-27,1, , , , , , , 
2038,3-47-28,1, , , , , , , 
2039,3-47-30,1,AUTO ,DAEWOO ,LANOS ,1998 ,AQ 529 ,COLOR GUINDA ,10000.00 
2040,3-47-33,1, , , , , , , 
2041,3-47-34,1, , , , , , , 
2042,3-47-36,1, , , , , , , 
2043,3-48-1,1, , , , , , , 
2044,3-48-2,1, , , , , , , 
2045,3-48-3,1, , , , , , , 
2046,3-49-2,1, , , , , , , 
2047,3-49-3,1, , , , , , , 
2048,3-49-4,1,CAMIONETA ,NISSAN ,AD ,2006 ,B8D 648 ,BLANCO ,23.80 
2049,3-50-1,1,AUTOMOVIL ,NISSAN ,THIDA ,2011 ,B5O242 ,SEDAN-GASOLINA - NEGRO ,22000.00 
2050,3-50-2,1, , , , , , , 
2051,3-50-3,1, , , , , , , 
2052,3-51-1,1,CAMIONETA ,FORD ,150 LOBO ,2008 ,D6D728 ,PICAK ,150000.00 
2053,3-51-1,2,CAMIONETA ,SUZUKI ,GRAN VITARRA ,2008 ,AMB 591 ,SURF ,45000.00 
2054,3-51-1,3,MOTO ,BAJAJ ,PULSAR 180 ,2008 ,FFF ,GG ,3000.00 
2055,3-51-1,4,MOTO ,LIFAN ,PULSAR 125 ,2008 ,FFF ,GG ,1000.00 
2056,3-51-3,1,TRIMOVIL ,BAJAJ ,4T ,2019 ,3186-DW ,COLOR AZUL ,16000.00 
2057,3-51-3,2,MOTO ,HONDA ,WAVE 110 ,2015 ,3667-5W ,COLOR ROJO ,4400.00 
2058,3-52-1,1, , , , , , , 
2059,3-52-2,1,COMBI ,NISSAN ,HOMY ,1984 ,Z3B-206 ,ROJO ,2000.00 
2060,3-52-3,1,AUTO ,CHEVROLET ,TIDO ,2018 ,Z5M-192 ,PLOMO ,35000.00 
2061,3-53-1,1, , , , , , ,
2062,3-53-2,1,AUTO ,CHEVROLET ,SONIC ,2013 ,M3H-552 ,MARRON ,45700.00 
2063,3-53-3,1, , , , , , , 
2064,3-53-4,1,CAMIONETA ,TOYOTA ,HILUX 4X4 C/D M/T 3.0 UP ,2013 ,B0Z783 ,GRIS OSCURO METALICO ,40000.00 
2065,3-53-5,1, , , , , , , 
2066,3-53-6,1, , , , , , , 
2067,3-54-1,1,AUTO ,RENAULT ,KID ,2019 ,M4X-222 ,COLOR ROJO ,44100.00 
2068,3-54-2,1, , , , , , , 
2069,3-54-3,1,AUTO ,NISSAN ,SUNNY ,1989 ,BC 3596 ,COLOR BLANCO ,5000.00 
2070,3-54-4,1, , , , , , , 
2071,3-54-5,1,AUTO ,TOYOTA COROLA ,STATIONVAGON ,1995 ,CIB-649 ,COLOR BLANCO ,8000.00 
2072,3-55-1,1,AUTO ,AUDI ,STATION WAGON ,2010 ,B5E-161 ,AZUL ,48500.00 
2073,3-55-2,1,PICK UP ,FORD ,RANGER ,1996 ,PGA-223 ,AZUL ELECTRICO ,0.00 
2074,3-55-2,2,AUTO ,OLDSMOBILE ,CUTTLASS SUPREME ,1986 ,DO-4356 ,NEGRO ,0.00 
2075,3-55-3,1,AUTOMOVIL ,NISSAN ,PULSAR ,1997 ,BQN-863 ,SEDAN ,15000.00 
2076,3-56-1,1,MINIBAN ,HYUNDAI ,H-1 ,2012 ,D6S259 ,DORADO ,118800.00 
2077,3-56-1,2,CAMIONETA ,MITSUBISHI ,L-200 ,2014 ,H2J854 ,NEGRO ,94050.00 
2078,3-56-1,3,TRIMOTO DE CARGA ,RONEO ,TRAHTOR ,2013 ,69812A ,ROJO ,9000.00 
2079,3-56-2,1, , , , , , , 
2080,3-56-3,1, , , , , , , 
2081,3-56-4,1, , , , , , , 
2082,3-56-5,1, , , , , , , 
2083,3-57-1,1, , , , , , , 
2084,3-57-2,1, , , , , , , 
2085,3-57-3,1,AUTO ,KIA ,PICANTO ,2012 ,Z2J-487 ,COLOR NEGRO ,25000.00 
2086,3-58-2,1, , , , , , , 
2087,3-58-3,1, , , , , , , 
2088,3-59-1,1,MOTO LINEAL ,WANXIN ,WX 250 ,2006 ,B63927 ,CATEGORIA L3 ,2000.00 
2089,3-59-2,1, , , , , , , 
2090,3-60-1,1, , , , , , , 
2091,3-60-2,1, , , , , , , 
2092,3-61-1,1,CAMIONETA ,HYUNDAI ,SANTA FE ,2018 ,BHT590 ,COLOR GRIS OSCURO ,93520.00 
2093,3-61-1,2,AUTOMOVIL ,TOYOTA ,COROLLA ,2005 ,B4L013 ,COLOR GRIS OSCURO METALICO ,16700.00 
2094,3-61-2,1,CAMIONETA ,PORSCHE ,CAYENNE ,2010 ,A4Y010 ,PLATA ,120000.00 
2095,3-61-2,2,CAMIONETA ,GRAN CHEROKEE ,JEEP LAREDO ,2007 ,B4J589 ,PLATA ,40000.00 
2096,3-61-3,1, , , , , , , 
2097,3-61-4,1, , , , , , , 
2098,3-62-1,1, , , , , , , 
2099,3-62-2,1,AUTO ,VOLSKWAGEN - 1974 ,SEDAN ,1974 ,M3G-595 ,ROJO ,7000.00 
2100,3-62-3,1, , , , , , , 
2101,3-62-4,1,CAMIONETA ,GREAT WALL ,HAVAL H6 ,2013 ,T2S164 ,COLOR GRIS ,26052.00 
2102,3-62-5,1, , , , , , , 
2103,3-62-6,1,CAMIONETA SUV ,HYUNDAI ,SANTA FE ,2010 ,A5V-119 ,ROJO OSCURO - TRES FILAS DE ASIENTOS ,42000.00 
2104,3-63-1,1,CAMIONETA ,TOYOTA ,HILUX ,2008 ,V1L920 ,COLOR PLATA ,56000.00 
2105,3-63-1,2,AUTO ,VOLSKWAGEN ,1300 ,1982 ,F6Z436 ,VERDE ,21000.00 
2106,3-63-1,3,AUTO ,VOLSKWAGEN ,1300 ,1982 ,Y1Y068 ,ROJO MANDARINA ,20000.00 
2107,3-63-3,1, , , , , , , 
2108,3-64-2,1,AUTO ,MAZDA ,MAZDA 3 ,2016 ,M4A662 ,COLOR GRIS ,30000.00 
2109,3-64-4,1, , , , , , , 
2110,3-64-5,1, , , , , , , 
2111,3-65-1,1,1 ,HYUNDAI ,STAREX ,2005 ,B3K-460 ,0 ,26560.00 
2112,3-65-2,1, , , , , , , 
2113,3-65-3,1, , , , , , , 
2114,3-66-3,1, , , , , , , 
2115,3-67-1,1,CAMIONETA ,HYUNDAI ,SANTA FE ,2013 ,D55248 ,COLOR CELESTE ,60000.00 
2116,3-67-2,1,CAMIONETA ,NISSAN ,NAVARA ,2014 ,V6L 945 ,COLOR AZUL ,43500.00 
2117,3-67-3,1, , , , , , , 
2118,3-67-5,1,CUSTER ,NISSAN ,CIVILIAN ,2014 ,V2S725 ,COLOR VERDE ,
2119,3-67-5,2,AUTO ,DAEWOO ,TOSCA ,2012 ,B9V290 ,COLOR NEGRO ,
2120,3-67-6,1, , , , , , , 
2121,3-68-1,1,CAMIONETA ,HYUNDAI ,CRETA ,2019 ,BLT-586 ,SUV ,70000.00 
2122,3-68-1,2,MOTOCICLETA ,HONDA ,CB-190-R ,2019 ,9014-1I ,LINEAL ,10000.00 
2123,3-68-1,3,MOTOCICLETA ,HONDA ,INVICTA-150 ,2014 ,Y2-6048 ,LINEAL ,7000.00 
2124,3-68-2,1, , , , , , , 
2125,3-68-3,1, , , , , , , 
2126,3-69-1,1, , , , , , , 
2127,3-70-1,1,MOTOCICLETA ,PULSAR ,PULSAR 135 ,2012 ,31781M ,NEGRA ,4950.00 
2128,3-70-2,1, , , , , , , 
2129,3-70-3,1, , , , , , , 
2130,3-70-4,1,AUTO ,VOLKSWAGEN ,ESCARABAJO ,1967 ,A9G248 ,ROJO ,7000.00 
2131,3-70-5,1, , , , , , , 
2132,3-70-6,1,MOTOCICLETA ,HONDA ,XR190L ,2018 ,3544OM ,BLANCO ,9770.00 
2133,3-70-6,2,MOTOCICLETA ,HONDA ,XR150L ,2016 ,6819EM ,BLANCO ,7376.00 
2134,3-71-1,1,AUTO ,MAZDA ,3 ,2004 ,V3J-093 ,ROJO ,25000.00 
2135,3-71-1,2,MOTO ,SLONG ,SL110 ,2013 ,X15950 ,AZUL ,500.00 
2136,3-71-2,1,MOTOCICLETA ,YAMAHA ,XTZ125 ,2018 ,0773-GS ,L 3 ,8005.83 
2137,3-72-1,1,MOTO ,AB ,MOTOREP ,2005 ,NB 30301 ,BUEN ESTADO ,2500.00 
2138,3-72-2,1, , , , , , , 
2139,3-72-3,1, , , , , , , 
2140,3-72-4,1, , , , , , , 
2141,3-72-5,1, , , , , , , 
2142,3-73-1,1, , , , , , , 
2143,3-73-2,1,AUTO STATION ,NISSAN ,ADVE ,1997 ,C8V603 ,COLOR BLANCO ,10000.00 
2144,3-73-2,2,MOTO ,WANXIN ,WX2006Y ,2014 ,59986 W ,COLOR ROJO ,30000.00 
2145,3-73-2,3,AUTO ,NISSAN ,ADVE ,1997 ,C8V603 ,COLOR BLANCO ,50000.00 
2146,3-73-3,1, , , , , , , 
2147,3-73-4,1, , , , , , , 
2148,3-73-5,1, , , , , , , 
2149,3-74-2,1, , , , , , , 
2150,3-74-3,1, , , , , , , 
2151,3-75-1,1,CAMIONETA ,CHEVROLET ,CHEVY-500 ,1992 ,PJ-1736 ,PICK-UP ,6520.00 
2152,3-75-1,2,CAMIONETA ,CHEVROLET ,CHEVY-500 ,1992 ,PJ-1737 ,PICK-UP ,6520.00 
2153,3-75-1,3,CAMIONETA ,CHEVROLET ,CHEVY-500 ,1992 ,PJ-1738 ,PICK-UP ,0.00 
2154,3-75-1,4,CAMIONETA ,CHEVROLET ,LUV-2300 ,1992 ,PJ-1742 ,PICK-UP BARANDA ,0.00 
2155,3-75-3,1,CAMIONETA RURAL ,MITSUBISHI ,LANDMARK 4X4 ,2008 ,LIB-011 ,COLOR AZUL ,10000.00 
2156,3-76-1,1, , , , , , , 
2157,3-76-2,1,CAMIONETA ,LADA ,S.W ,1990 ,7G8460 ,STATION WAGON ,3000.00 
2158,3-76-3,1, , , , , , , 
2159,3-76-4,1, , , , , , , 
2160,3-76-5,1, , , , , , , 
2161,3-76-6,1,AUTOMOVIL ,CHEVEROLET ,SONIC ,2012 ,T2V-207 ,NINGUNA ,33000.00 
2162,3-76-7,1, , , , , , , 
2163,3-77-3,1, , , , , , , 
2164,3-78-1,1,AUTOMOVIL ,CHEVROLET ,AVEO ,2012 ,W1Y224 ,SEDAN COLOR CELESTE ,25000.00 
2165,3-78-2,1, , , , , , , 
2166,3-78-3,1, , , , , , , 
2167,3-78-4,1, , , , , , , 
2168,3-78-5,1,MOTOCICLETA ,ADVANCE ,NEO PHANTOM 200 GY ,2016 ,6090-BW ,"COLOR NEGRO, GASOLINA ",2500.00 
2169,3-79-1,1, , , , , , , 
2170,3-79-2,1,AUTO ,VOLKSWAGEN ,111-021 ,1987 ,F1G148 ,AZUL GINEBRA ,5000.00 
2171,3-79-2,2,AUTO ,KIA ,SPORTAGE ,2008 ,Z3K474 ,AZUL ELEGANTE ,25000.00 
2172,3-79-3,1, , , , , , , 
2173,3-80-1,1, , , , , , , 
2174,3-80-2,1, , , , , , , 
2175,3-80-3,1, , , , , , , 
2176,3-80-5,1, , , , , , , 
2177,3-81-2,1, , , , , , , 
2178,3-82-1,1,AUTOMOVIL ,SUBARU ,LEGASI ,1999 ,D4L173 ,COLOR PLATA ,7000.00 
2179,3-82-2,1, , , , , , , 
2180,3-82-3,1, , , , , , , 
2181,3-83-1,1, , , , , , , 
2182,3-83-3,1,MOTOCICLETA ,HONDA ,XRI SOL ,2016 ,5638-SL ,MOTO LINEAL ,8000.00 
2183,3-84-1,1,MOTO LINEAL ,YAMAHA ,XZ 125 ,2015 ,001465 ,COLOR BLANCO ,7500.00 
2184,3-84-1,2,MOTO LINEAL ,HONDA ,WAE 110 ,2018 ,0118DS ,COLOR BLANCO ,5000.00 
2185,3-84-1,3,CAMIONETA ,NISSAN ,PATHFINDER ,2011 ,B81477 ,COLOR ROJO ,40000.00 
2186,3-84-2,1, , , , , , , 
2187,3-84-3,1,MOTO LINEAL ,ZONGSHEN ,ZS100-D ,2007 ,MX62877 ,COLOR GRIS ,3500.00 
2188,3-84-3,2,MOTO LINEAL ,HONDA ,WAVE ,2018 ,5357FS ,COLOR ROJO ,4500.00 
2189,3-84-4,1, , , , , , , 
2190,3-85-1,1,AUTOMOVIL ,MAZDA ,DEMIO ,1995 ,BOW21 ,BLANCO ,10000.00 
2191,3-85-1,2,AUTOMOVIL ,MAZDA ,DEMIO ,1995 ,F0J365 ,BLANCO ,10000.00 
2192,3-85-1,3,MOTO ,SUMO ,ATC185 ,2010 ,NG71273 ,BLANCO ,3800.00 
2193,3-85-1,4,CAMIONETA ,CHEVROLET ,SPIN ,2018 ,BFX045 ,PLATA ,60000.00 
2194,3-85-2,1, , , , , , , 
2195,3-85-3,1, , , , , , , 
2196,3-85-4,1, , , , , , , 
2197,3-86-2,1, , , , , , , 
2198,3-86-3,1,AUTOMOVIL ,BRILLIANCE ,V5 ,2014 ,W2X106 ,SUV ,57800.00 
2199,3-87-1,1, , , , , , , 
2200,3-87-3,1,AUTOMOVIL ,NISSAN ,SUNNY ,1982 ,V2A176 ,BLANCO ,3000.00 
2201,3-87-4,1, , , , , , , 
2202,3-87-5,1, , , , , , , 
2203,3-88-1,1,CAMIONETA ,NISSAN ,QASHQAI ,2013 ,F2H379 ,SECUENCIAL ,60000.00 
2204,3-88-1,2,CAMIONETA ,KIA ,SPORTAGE ,2012 ,C9A174 ,SECUENCIAL ,40000.00 
2205,3-88-2,1,AUTO ,TOYOTA ,COROLLA ,1995 ,AMA229 ,AUTO ,9000.00 
2206,3-88-3,1, , , , , , , 
2207,3-88-4,1, , , , , , , 
2208,3-88-5,1, , , , , , , 
2209,3-88-6,1,MOTO ,ITALIKA ,XS 125 ,2017 ,3765-KM ,EURO III ,2300.00 
2210,3-90-1,1,AUTOMÓVIL ,SUZUKI ,CIAZ ,2017 ,X4B-201 ,0 ,25000.00 
2211,3-90-2,1, , , , , , , 
2212,3-90-3,1,MOTO ,WAXIN ,CHACAREA ,2015 ,NY63917 ,COLOR ROJA ,2500.00 
2213,3-90-4,1,AUTOMÓVIL ,TOYOTA ,CELICA ,1981 ,V9O-428 ,0 ,2000.00 
2214,3-90-4,2,AUTOMÓVIL ,TOYOTA ,STARLET ,1996 ,X30-518 ,0 ,2500.00 
2215,3-90-4,3,CAMIONETA ,TOYOTA ,4RUNNER ,1996 ,V8G-744 ,0 ,14000.00 
2216,3-90-4,4,MICROBUS ,HYUNDAI ,H1-BUS ,1996 ,A5C-727 ,0 ,16000.00 
2217,3-90-5,1, , , , , , , 
2218,3-91-1,1, , , , , , , 
2219,3-91-2,1, , , , , , , 
2220,3-91-3,1, , , , , , , 
2221,3-91-4,1, , , , , , , 
2222,3-91-5,1,AUTOMOVIL ,TOYOTA ,RAV 4 ,2017 ,Z5C329 ,GRIS OSCURO ,96600.00 
2223,3-92-4,1, , , , , , , 
2224,3-93-1,1,CAMIONETA ,VW ,AMAROK ,2011 ,TSG-881 ,PLATA ,49800.00 
2225,3-93-1,2,CAMIONETA ,MITSUBISHI ,L200 ,2015 ,D72-877 ,GRIS ,35748.00 
2226,3-93-1,3,AUTO ,HONDA ,CNIC SPORT ,2018 ,BEI-262 ,AZUL ,63200.00 
2227,3-93-2,1, , , , , , , 
2228,3-93-3,1,AUTOMOVIL ,SUBARU ,IMPRESA ,2015 ,AER487 ,SEDAN GRIS ,21500.00 
2229,3-93-4,1, , , , , , , 
2230,3-93-7,1, , , , , , , 
2231,3-93-11,1, , , , , , , 
2232,3-93-13,1,CAMIONETA ,HYUNDAI ,SANTA FE ,2015 ,AKF-353 ,NEGRA ,73500.00 
2233,3-93-14,1, , , , , , , 
2234,3-93-15,1,CAMIONETA ,JEEP ,LIBERTY ,2005 ,A1R-231 ,COLOR AZUL ,10500.00 
2235,3-93-16,1,AUTO ,VW ,ESCARABAJO ,1974 ,A69410 ,ROSADO CHICO ,3000.00 
2236,3-93-16,2,CAMIONETA ,HONDA ,CROSSROAD ,2007 ,B8R552 ,BLANCO ,27000.00 
2237,3-93-16,3,AUTO ,VW ,JETTA ,1991 ,F7Q567 ,GRISS ,8000.00 
2238,3-93-17,1, , , , , , , 
2239,3-93-18,1,CAMIONETA ,AUDI ,Q5 ,2015 ,AJC355 ,COLOR GRIS ,192279.00 
2240,3-93-19,1,SEDAN ,MERCEDES BENZ ,C-180 ,2017 ,AZDF656 ,GASOLINA ,65000.00 
2241,3-93-20,1, , , , , , , 
2242,3-93-21,1,AUTOMOVIL ,KIA ,CERATO ,2013 ,F2K 229 ,SEDAN ,38000.00 
2243,3-93-21,2,CAMIONETA ,CHEVROLET ,ORLANDO ,2013 ,F8W-128 ,RURAL ,45000.00 
2244,3-93-22,1,SUV ,SUZUKI CVI ,GRAND VITARA ,2018 ,BHM340 ,NEGRA ,63598.00 
2245,3-93-23,1, , , , , , , 
2246,3-93-24,1,TRIMOTO ,ARGOS ,MG125 ,2013 ,0119-4A ,ROJO ,5000.00 
2247,3-93-26,1,AUTOMOVIL ,KIA ,CERATO ,2014 ,ADD-083 ,ROJO ,34000.00 
2248,3-93-26,2,MOTOCICLETA ,SYM ,SYMPHONY ,2012 ,1340-3T ,NEGRA ,2000.00 
2249,3-93-27,1, , , , , , , 
2250,3-93-28,1, , , , , , , 
2251,3-93-30,1, , , , , , , 
2252,3-94-1,1,MOTOTAXI ,KOREA MOTOS ,KNM/ 125-GL ,2008 ,NC70713 ,COLOR AZUL ,3000.00 
2253,3-94-2,1, , , , , , , 
2254,3-94-3,1, , , , , , , 
2255,3-94-4,1,AUTO ,TOYOTA ,HIACE ,2001 ,Z4G-190 ,COLOR BEIGE ,6000.00 
2256,3-94-5,1, , , , , , , 
2257,3-96-1,1,CAMIONETA ,TOYOTA ,4X4 ,2012 ,WZC-102 ,4X4 ,95000.00 
2258,3-96-2,1, , , , , , , 
2259,3-96-3,1, , , , , , , 
2260,3-97-1,1, , , , , , , 
2261,3-97-2,1, , , , , , , 
2262,3-97-3,1,AUTO ,SUBARU ,IMPREZA ,2008 ,AAY-511 ,PARTICULAR/NEGRO ,17000.00 
2263,3-97-4,1, , , , , , , 
2264,3-97-5,1, , , , , , , 
2265,3-98-1,1, , , , , , , 
